eth.src,eth.dst,frame.len,time_interval,time_increment,label
0,1,75,0.000221,1.864504,0
1,0,1292,0.002467,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.0,1.866971,0
1,0,1292,0.000227,1.867198,0
1,0,1292,0.0,1.867198,0
0,1,75,9e-05,1.867288,0
0,1,75,7e-05,1.867358,0
0,1,75,4.8e-05,1.867406,0
0,1,75,7.1e-05,1.867477,0
1,0,1292,0.000707,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,206,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,54,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
1,0,1292,0.0,1.868184,0
0,1,75,0.000302,1.868486,0
1,0,1281,0.000342,1.868828,0
0,1,76,0.001172,1.87,0
1,0,1466,0.007159,1.877159,0
1,0,1466,0.000119,1.877278,0
1,0,1466,0.0,1.877278,0
0,1,54,3.9e-05,1.877317,0
1,0,1466,8.4e-05,1.877401,0
1,0,1466,0.0,1.877401,0
0,1,54,2e-05,1.877421,0
1,0,1466,0.000324,1.877745,0
1,0,1466,0.0,1.877745,0
0,1,54,2.8e-05,1.877773,0
1,0,1413,0.000381,1.878154,0
0,1,54,2.5e-05,1.878179,0
0,1,128,0.001781,1.87996,0
0,1,146,0.000186,1.880146,0
0,1,542,9.1e-05,1.880237,0
1,0,1066,0.003191,1.883428,0
0,1,54,5.7e-05,1.883485,0
0,1,85,0.000173,1.883658,0
1,0,85,0.000136,1.883794,0
1,0,54,0.003708,1.887502,0
1,0,1441,0.013749,1.901251,0
0,1,54,6.1e-05,1.901312,0
1,0,1466,7.3e-05,1.901385,0
1,0,775,0.0,1.901385,0
0,1,54,4.6e-05,1.901431,0
1,0,645,6.5e-05,1.901496,0
1,0,553,0.0,1.901496,0
0,1,54,3.2e-05,1.901528,0
1,0,494,0.00019,1.901718,0
1,0,1466,0.0,1.901718,0
0,1,54,3.8e-05,1.901756,0
1,0,938,0.00031,1.902066,0
1,0,1466,0.000514,1.90258,0
1,0,1466,0.0,1.90258,0
0,1,54,5e-05,1.90263,0
1,0,943,0.000345,1.902975,0
1,0,1466,0.0,1.902975,0
0,1,54,4.2e-05,1.903017,0
1,0,1466,0.000699,1.903716,0
1,0,1466,0.0,1.903716,0
1,0,893,0.0,1.903716,0
1,0,1466,0.0,1.903716,0
0,1,54,0.000241,1.903957,0
1,0,1344,0.000221,1.904178,0
1,0,1466,0.0,1.904178,0
0,1,54,8.1e-05,1.904259,0
0,1,1292,0.000114,1.904373,0
1,0,424,0.000169,1.904542,0
1,0,1466,0.0,1.904542,0
0,1,54,4.2e-05,1.904584,0
0,1,215,3.3e-05,1.904617,0
1,0,66,0.001982,1.906599,0
0,1,54,8.7e-05,1.906686,0
1,0,1466,0.000269,1.906955,0
0,1,54,4e-05,1.906995,0
0,1,571,7e-06,1.907002,0
1,0,1466,0.000145,1.907147,0
1,0,1466,0.0,1.907147,0
0,1,54,3.7e-05,1.907184,0
1,0,1466,0.000328,1.907512,0
1,0,1466,0.0,1.907512,0
1,0,1466,0.0,1.907512,0
1,0,1466,0.0,1.907512,0
0,1,54,4.3e-05,1.907555,0
1,0,1466,0.00095,1.908505,0
1,0,1466,0.0,1.908505,0
1,0,1466,0.0,1.908505,0
1,0,1466,0.0,1.908505,0
0,1,54,5.6e-05,1.908561,0
1,0,1466,0.000438,1.908999,0
0,1,54,3.3e-05,1.909032,0
1,0,1466,0.000992,1.910024,0
1,0,1466,0.0,1.910024,0
0,1,54,5.5e-05,1.910079,0
1,0,1466,0.000439,1.910518,0
1,0,1466,0.0,1.910518,0
1,0,1466,0.0,1.910518,0
1,0,525,0.0,1.910518,0
1,0,1466,0.0,1.910518,0
1,0,1466,0.0,1.910518,0
1,0,1466,0.0,1.910518,0
1,0,518,0.0,1.910518,0
0,1,54,6.9e-05,1.910587,0
0,1,93,0.000171,1.910758,0
1,0,220,0.000837,1.911595,0
1,0,1466,0.0,1.911595,0
0,1,54,4.5e-05,1.91164,0
1,0,851,0.000251,1.911891,0
1,0,1292,0.006355,1.918246,0
1,0,54,0.0,1.918246,0
1,0,1292,0.000636,1.918882,0
1,0,1292,0.000502,1.919384,0
0,1,1292,0.00025,1.919634,0
1,0,1292,0.002307,1.921941,0
1,0,1292,0.000386,1.922327,0
1,0,663,0.0,1.922327,0
0,1,81,0.000172,1.922499,0
0,1,207,0.000958,1.923457,0
1,0,1039,0.002575,1.926032,0
1,0,163,0.000272,1.926304,0
0,1,73,0.000112,1.926416,0
1,0,66,0.024594,1.95101,0
0,1,54,0.003969,1.954979,0
0,1,346,0.009078,1.964057,0
0,1,620,0.00207,1.966127,0
1,0,74,0.00095,1.967077,0
0,1,75,0.001464,1.968541,0
0,1,1292,0.000799,1.96934,0
1,0,74,6e-06,1.969346,0
0,1,1071,6.7e-05,1.969413,0
0,1,122,8.9e-05,1.969502,0
0,1,360,0.000132,1.969634,0
1,0,74,0.003432,1.973066,0
0,1,74,0.000263,1.973329,0
1,0,74,0.000129,1.973458,0
1,0,1287,0.000759,1.974217,0
0,1,81,0.000168,1.974385,0
1,0,1292,3.2e-05,1.974417,0
1,0,1292,0.0,1.974417,0
1,0,1292,0.000389,1.974806,0
1,0,1292,0.0,1.974806,0
1,0,1292,0.0,1.974806,0
1,0,1292,0.0,1.974806,0
1,0,1292,0.001254,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
1,0,1292,0.0,1.97606,0
0,1,74,0.0002,1.97626,0
0,1,74,7.9e-05,1.976339,0
1,0,1292,0.001318,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1037,0.0,1.977657,0
1,0,1284,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
1,0,1292,0.0,1.977657,0
0,1,74,0.000301,1.977958,0
0,1,74,8.7e-05,1.978045,0
0,1,74,6e-05,1.978105,0
1,0,1292,0.000594,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
1,0,1292,0.0,1.978699,0
0,1,74,0.000237,1.978936,0
1,0,1292,0.001122,1.980058,0
1,0,1292,0.0,1.980058,0
1,0,1292,0.0,1.980058,0
0,1,74,0.000139,1.980197,0
1,0,1292,0.001402,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
1,0,1292,0.0,1.981599,0
0,1,74,0.000202,1.981801,0
0,1,75,8.4e-05,1.981885,0
0,1,75,5.7e-05,1.981942,0
1,0,1292,0.000962,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
1,0,1292,0.0,1.982904,0
0,1,75,0.000259,1.983163,0
0,1,75,0.000142,1.983305,0
1,0,1292,0.001101,1.984406,0
1,0,1292,0.0,1.984406,0
0,1,75,0.00014,1.984546,0
1,0,642,0.000287,1.984833,0
0,1,76,0.001685,1.986518,0
0,1,241,0.012813,1.999331,0
1,0,70,0.002783,2.002114,0
1,0,1288,0.000115,2.002229,0
1,0,1292,0.0,2.002229,0
1,0,1292,0.000224,2.002453,0
1,0,1292,0.0,2.002453,0
0,1,78,3.4e-05,2.002487,0
1,0,1292,0.000306,2.002793,0
1,0,1292,0.0,2.002793,0
1,0,1292,0.0,2.002793,0
1,0,1292,0.0,2.002793,0
1,0,1292,0.001234,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
1,0,1292,0.0,2.004027,0
0,1,74,0.000228,2.004255,0
1,0,1292,0.00058,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1292,0.0,2.004835,0
1,0,1281,0.0,2.004835,0
1,0,1285,0.0,2.004835,0
0,1,74,0.000347,2.005182,0
1,0,1292,0.000736,2.005918,0
1,0,1292,0.0,2.005918,0
1,0,1292,0.0,2.005918,0
1,0,1292,0.0,2.005918,0
1,0,1292,0.0,2.005918,0
1,0,1292,0.0,2.005918,0
1,0,1292,0.0,2.005918,0
1,0,1292,0.0,2.005918,0
0,1,71,0.000379,2.006297,0
0,1,71,0.000194,2.006491,0
1,0,1292,0.00022,2.006711,0
1,0,1292,0.0,2.006711,0
1,0,1292,0.0,2.006711,0
1,0,1292,0.0,2.006711,0
0,1,215,0.000216,2.006927,0
0,1,1292,0.000461,2.007388,0
0,1,75,9.3e-05,2.007481,0
0,1,145,7.1e-05,2.007552,0
0,1,74,9.8e-05,2.00765,0
1,0,1292,3.2e-05,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
1,0,1292,0.0,2.007682,0
0,1,74,0.000281,2.007963,0
1,0,1292,0.001336,2.009299,0
1,0,997,0.0,2.009299,0
1,0,1285,0.0,2.009299,0
1,0,1292,0.0,2.009299,0
1,0,1292,0.0,2.009299,0
1,0,1292,0.0,2.009299,0
1,0,1292,0.0,2.009299,0
1,0,1292,0.0,2.009299,0
1,0,1292,0.000291,2.00959,0
1,0,235,0.0,2.00959,0
0,1,74,3.5e-05,2.009625,0
0,1,75,0.001422,2.011047,0
1,0,71,0.000218,2.011265,0
1,0,74,0.000369,2.011634,0
1,0,668,0.0,2.011634,0
1,0,1287,0.000231,2.011865,0
1,0,1292,0.0,2.011865,0
0,1,78,8.3e-05,2.011948,0
1,0,1292,0.00023,2.012178,0
1,0,1292,0.0,2.012178,0
1,0,1292,0.0,2.012178,0
1,0,1292,0.0,2.012178,0
0,1,81,0.000181,2.012359,0
0,1,102,0.000755,2.013114,0
0,1,102,0.00032,2.013434,0
1,0,1292,0.000171,2.013605,0
1,0,1292,0.0,2.013605,0
1,0,1292,0.0,2.013605,0
1,0,1292,0.0,2.013605,0
1,0,1292,0.0,2.013605,0
1,0,1292,0.0,2.013605,0
1,0,336,0.0,2.013605,0
1,0,1286,0.0,2.013605,0
1,0,1292,0.0,2.013605,0
1,0,1292,0.0,2.013605,0
0,1,75,0.000587,2.014192,0
0,1,74,0.0005,2.014692,0
1,0,1292,0.000251,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
1,0,1292,0.0,2.014943,0
0,1,74,0.000617,2.01556,0
1,0,1292,0.000609,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1292,0.0,2.016169,0
1,0,1024,0.0,2.016169,0
1,0,54,0.0,2.016169,0
0,1,74,0.000251,2.01642,0
1,0,68,0.000456,2.016876,0
1,0,524,0.000752,2.017628,0
0,1,81,0.000265,2.017893,0
1,0,135,0.00262,2.020513,0
1,0,128,0.000166,2.020679,0
1,0,1466,0.0,2.020679,0
1,0,1466,0.000336,2.021015,0
1,0,1292,0.0,2.021015,0
1,0,1466,0.0,2.021015,0
1,0,1466,0.0,2.021015,0
0,1,54,4.1e-05,2.021056,0
0,1,66,9.7e-05,2.021153,0
1,0,1339,0.000574,2.021727,0
1,0,173,0.0,2.021727,0
1,0,68,0.000103,2.02183,0
1,0,69,0.0,2.02183,0
1,0,290,0.000854,2.022684,0
1,0,1292,0.0,2.022684,0
1,0,1292,0.0,2.022684,0
1,0,1284,0.0,2.022684,0
0,1,1292,2.5e-05,2.022709,0
1,0,1292,0.000397,2.023106,0
1,0,1292,0.000227,2.023333,0
1,0,1292,0.0,2.023333,0
0,1,128,3.9e-05,2.023372,0
0,1,74,0.000129,2.023501,0
1,0,1292,0.000118,2.023619,0
1,0,1292,0.0,2.023619,0
1,0,1292,0.0,2.023619,0
1,0,1292,0.0,2.023619,0
0,1,81,1.7e-05,2.023636,0
0,1,146,0.000496,2.024132,0
0,1,795,0.000319,2.024451,0
0,1,75,0.000386,2.024837,0
1,0,1292,0.000144,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,539,0.0,2.024981,0
1,0,1284,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
1,0,1292,0.0,2.024981,0
0,1,74,0.000268,2.025249,0
1,0,1292,0.001027,2.026276,0
1,0,1292,0.0,2.026276,0
1,0,1292,0.0,2.026276,0
1,0,1292,0.0,2.026276,0
1,0,1292,0.0,2.026276,0
1,0,1292,0.0,2.026276,0
1,0,1292,0.0,2.026276,0
1,0,553,0.0,2.026276,0
0,1,74,0.000212,2.026488,0
1,0,132,0.000215,2.026703,0
1,0,1292,0.0,2.026703,0
1,0,66,0.0,2.026703,0
0,1,54,0.00013,2.026833,0
1,0,91,0.000161,2.026994,0
0,1,202,0.000729,2.027723,0
0,1,66,0.000544,2.028267,0
0,1,66,0.000263,2.02853,0
0,1,66,0.000188,2.028718,0
0,1,571,0.000312,2.02903,0
0,1,509,0.000293,2.029323,0
0,1,140,0.000159,2.029482,0
0,1,75,4.5e-05,2.029527,0
1,0,988,0.000829,2.030356,0
1,0,163,0.000408,2.030764,0
1,0,66,7.7e-05,2.030841,0
0,1,73,6.6e-05,2.030907,0
0,1,54,2.3e-05,2.03093,0
0,1,571,0.000278,2.031208,0
1,0,66,0.000689,2.031897,0
1,0,66,0.0,2.031897,0
0,1,54,0.000113,2.03201,0
0,1,54,2.7e-05,2.032037,0
0,1,571,0.000218,2.032255,0
1,0,1284,5.5e-05,2.03231,0
1,0,1292,0.0,2.03231,0
0,1,571,0.000161,2.032471,0
1,0,1292,8.4e-05,2.032555,0
1,0,1292,0.0,2.032555,0
1,0,1292,0.000526,2.033081,0
1,0,1292,0.0,2.033081,0
1,0,1292,0.0,2.033081,0
1,0,1292,0.0,2.033081,0
1,0,1292,0.0,2.033081,0
1,0,1292,0.0,2.033081,0
1,0,1292,0.0,2.033081,0
1,0,1292,0.0,2.033081,0
0,1,74,0.000197,2.033278,0
1,0,1292,0.000776,2.034054,0
1,0,553,0.0,2.034054,0
1,0,1284,0.0,2.034054,0
1,0,1292,0.0,2.034054,0
1,0,1292,0.0,2.034054,0
1,0,1292,0.0,2.034054,0
1,0,1292,0.0,2.034054,0
1,0,1292,0.0,2.034054,0
0,1,74,0.000263,2.034317,0
1,0,1292,0.001537,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,553,0.0,2.035854,0
1,0,1284,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,54,0.0,2.035854,0
1,0,543,0.0,2.035854,0
1,0,65,0.0,2.035854,0
1,0,1244,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
1,0,1292,0.0,2.035854,0
0,1,74,0.000353,2.036207,0
0,1,77,0.000288,2.036495,0
0,1,77,0.000115,2.03661,0
1,0,1292,0.000782,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,716,0.0,2.037392,0
1,0,1284,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,54,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.0,2.037392,0
1,0,1292,0.000681,2.038073,0
1,0,1292,0.0,2.038073,0
0,1,75,2.1e-05,2.038094,0
0,1,75,0.00015,2.038244,0
0,1,82,0.000171,2.038415,0
0,1,76,0.002293,2.040708,0
1,0,1292,0.005507,2.046215,0
1,0,96,0.0,2.046215,0
1,0,54,0.000101,2.046316,0
1,0,54,0.000279,2.046595,0
1,0,68,0.0,2.046595,0
1,0,1466,0.0,2.046595,0
1,0,1466,0.000502,2.047097,0
1,0,1466,0.0,2.047097,0
1,0,728,0.0,2.047097,0
1,0,1466,0.0,2.047097,0
0,1,54,8.6e-05,2.047183,0
0,1,76,0.000411,2.047594,0
1,0,1466,0.000716,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1413,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
1,0,1466,0.0,2.04831,0
0,1,54,0.000131,2.048441,0
0,1,54,3.8e-05,2.048479,0
0,1,128,0.000241,2.04872,0
0,1,128,0.000482,2.049202,0
0,1,146,0.00034,2.049542,0
1,0,1412,8.8e-05,2.04963,0
1,0,1466,0.0,2.04963,0
1,0,1466,0.0,2.04963,0
1,0,1466,0.0,2.04963,0
1,0,1466,0.0,2.04963,0
1,0,1466,0.0,2.04963,0
1,0,1466,0.0,2.04963,0
1,0,1466,0.0,2.04963,0
0,1,146,2.7e-05,2.049657,0
0,1,54,6.9e-05,2.049726,0
0,1,54,3e-06,2.049729,0
0,1,54,0.000217,2.049946,0
0,1,54,3.6e-05,2.049982,0
0,1,537,0.000245,2.050227,0
1,0,1411,2.7e-05,2.050254,0
1,0,65,0.0,2.050254,0
0,1,558,0.000113,2.050367,0
0,1,171,5.1e-05,2.050418,0
0,1,169,3.1e-05,2.050449,0
1,0,68,0.00014,2.050589,0
1,0,54,0.002553,2.053142,0
1,0,54,7.6e-05,2.053218,0
1,0,1004,0.000235,2.053453,0
1,0,54,0.0,2.053453,0
1,0,1066,0.0,2.053453,0
1,0,85,0.0,2.053453,0
1,0,54,0.0,2.053453,0
0,1,54,9.6e-05,2.053549,0
0,1,85,0.000193,2.053742,0
0,1,85,3.8e-05,2.05378,0
1,0,85,9.2e-05,2.053872,0
1,0,831,0.001299,2.055171,0
0,1,54,7.8e-05,2.055249,0
1,0,1466,0.000154,2.055403,0
1,0,1466,0.0,2.055403,0
0,1,54,0.000102,2.055505,0
1,0,661,0.000271,2.055776,0
1,0,93,0.0,2.055776,0
0,1,54,8.5e-05,2.055861,0
0,1,93,0.000244,2.056105,0
1,0,161,0.000625,2.05673,0
1,0,1466,0.000239,2.056969,0
1,0,1466,0.0,2.056969,0
0,1,54,4.3e-05,2.057012,0
1,0,1466,0.000424,2.057436,0
1,0,1466,0.0,2.057436,0
1,0,1466,0.0,2.057436,0
1,0,1466,0.0,2.057436,0
1,0,1466,0.0,2.057436,0
1,0,1466,0.0,2.057436,0
0,1,54,6.3e-05,2.057499,0
1,0,1466,0.000661,2.05816,0
1,0,1466,0.0,2.05816,0
1,0,1466,0.0,2.05816,0
1,0,1466,0.0,2.05816,0
1,0,1466,0.0,2.05816,0
1,0,1466,0.0,2.05816,0
0,1,54,6.7e-05,2.058227,0
1,0,1466,0.001134,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
1,0,1466,0.0,2.059361,0
0,1,54,0.000109,2.05947,0
1,0,1466,0.000838,2.060308,0
1,0,1466,0.0,2.060308,0
0,1,54,7.5e-05,2.060383,0
1,0,1466,0.000134,2.060517,0
1,0,1466,0.0,2.060517,0
0,1,54,3.3e-05,2.06055,0
1,0,1466,0.000684,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
1,0,1466,0.0,2.061234,0
0,1,54,8.9e-05,2.061323,0
0,1,1292,2.4e-05,2.061347,0
0,1,215,0.000346,2.061693,0
1,0,1466,0.000818,2.062511,0
1,0,1466,0.0,2.062511,0
1,0,1466,0.0,2.062511,0
1,0,1466,0.0,2.062511,0
1,0,1466,0.0,2.062511,0
1,0,1466,0.0,2.062511,0
1,0,54,0.0,2.062511,0
0,1,54,9.5e-05,2.062606,0
1,0,1466,0.002074,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
1,0,1466,0.0,2.06468,0
0,1,54,0.000133,2.064813,0
1,0,1466,0.002223,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
1,0,1466,0.0,2.067036,0
0,1,54,0.000201,2.067237,0
1,0,1466,8e-05,2.067317,0
1,0,1466,0.0,2.067317,0
0,1,54,1.8e-05,2.067335,0
1,0,1466,0.001339,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,54,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,493,0.0,2.068674,0
1,0,1466,0.0,2.068674,0
1,0,1334,0.0,2.068674,0
